time(s),robot.pos.x(m),robot.pos.y(m),robot.pos.rz(rad),robot.vel.x(m),robot.vel.y(m),robot.vel.rz(rad),decawave.x,decawave.y
81531.876, 3.7013677, -1.325446, -2.5072798, -0.21350651, -1.952861, -0.51785576, 3.6712393, -1.3126588
81531.904, 3.6951022, -1.3782322, -2.5211571, -0.2515417, -1.9606991, -0.51266152, 3.6657141, -1.366673
81531.937, 3.6970655, -1.4512151, -2.5393706, -0.29600423, -1.9662708, -0.50656247, 3.6598679, -1.4238267
81531.957, 3.6720716, -1.5140811, -2.5538817, -0.33045875, -1.9700591, -0.51234674, 3.6545023, -1.4740225
81531.983, 3.6576698, -1.5128747, -2.5597324, -0.33045875, -1.9700591, -0.51234674, 3.648431, -1.5249754
81532.009, 3.6345801, -1.592125, -2.5832202, -0.3202948, -1.974179, -0.50585389, 3.6430282, -1.5756973
81532.035, 3.62389, -1.6571107, -2.5998389, -0.3020486, -1.9770492, -0.50060755, 3.6385063, -1.627578
81532.063, 3.6075675, -1.7208492, -2.6136162, -0.31551959, -1.9749471, -0.50060731, 3.6338694, -1.6798058
81532.089, 3.6101239, -1.7982349, -2.6367314, -0.28880844, -1.9790251, -0.50000405, 3.6294688, -1.7367902
81532.115, 3.6039018, -1.8618079, -2.6450493, -0.29986326, -1.9773915, -0.50000405, 3.6241262, -1.7876302
81532.14, 3.5923166, -1.9249081, -2.6612235, -0.28389426, -1.9797418, -0.49999091, 3.6185512, -1.8380993
81532.166, 3.583066, -1.9845868, -2.6763337, -0.33181265, -1.9721929, -0.50000405, 3.6130852, -1.8894934
81532.197, 3.5644376, -2.0476422, -2.6941883, -0.32423195, -1.9735389, -0.49999091, 3.6074081, -1.9440609
81532.219, 3.5650932, -2.0551836, -2.6959421, -0.32423195, -1.9735389, -0.49999091, 3.6023428, -1.9944326
81532.245, 3.5434127, -2.1087906, -2.7107615, -0.33290261, -1.9720875, -0.50003028, 3.5936403, -2.0460811
81532.272, 3.5325305, -2.1764703, -2.7279049, -0.32182969, -1.9739287, -0.49997777, 3.5858193, -2.095251
81532.303, 3.5145284, -2.2589561, -2.7448062, -0.37532912, -1.9638435, -0.49999091, 3.5733309, -2.1596073
81532.333, 3.5076302, -2.3343349, -2.7609933, -0.42491877, -1.9553203, -0.49999091, 3.5627753, -2.2100274
81532.355, 3.509498, -2.344501, -2.759879, -0.42491877, -1.9553203, -0.49999091, 3.551989, -2.2586886
81532.38, 3.4911749, -2.404838, -2.7733436, -0.47736035, -1.9421701, -0.50000417, 3.5394654, -2.3089737
81532.406, 3.4810673, -2.4721637, -2.7920606, -0.52795584, -1.928475, -0.5000304, 3.5260569, -2.3576218
81532.434, 3.4627527, -2.5348483, -2.8084038, -0.58736513, -1.908513, -0.49972856, 3.5100555, -2.4098414
81532.458, 3.4450834, -2.5766866, -2.8215106, -0.63765794, -1.8908124, -0.49972844, 3.4948485, -2.4561464
81532.483, 3.4256034, -2.6385652, -2.8382872, -0.68530865, -1.8722566, -0.49976796, 3.4778098, -2.5037807
81532.509, 3.4163605, -2.6344995, -2.8414514, -0.68530865, -1.8722566, -0.49976796, 3.4600676, -2.5514282
81532.534, 3.3924293, -2.6962161, -2.8580702, -0.74816284, -1.8463764, -0.50060719, 3.441227, -2.5981639
81532.564, 3.3712876, -2.7556733, -2.8743016, -0.80140081, -1.8235195, -0.50134182, 3.4175862, -2.6519104
81532.592, 3.34, -2.822446, -2.8991593, -0.85749853, -1.7989135, -0.50155187, 3.3962745, -2.6974556
81532.618, 3.3231911, -2.8161165, -2.9022294, -0.85749853, -1.7989135, -0.50155187, 3.3710734, -2.7489179
81532.643, 3.289379, -2.8813542, -2.9180683, -0.92421968, -1.7679087, -0.50199789, 3.3476167, -2.7945909
81532.67, 3.2606266, -2.9347575, -2.9333098, -0.96766834, -1.7488388, -0.50198454, 3.3226222, -2.8407886
81532.696, 3.2295556, -2.9807734, -2.9513934, -1.0148638, -1.7242806, -0.502011, 3.2960638, -2.8870693
81532.725, 3.2053109, -3.0427569, -2.9641398, -1.0667517, -1.6924139, -0.50144666, 3.2704385, -2.930464
81532.753, 3.1740766, -3.0942248, -2.9807351, -1.1051023, -1.667457, -0.50041074, 3.2399424, -2.9815359
81532.78, 3.1760929, -3.0875527, -2.9828933, -1.1051023, -1.667457, -0.50041074, 3.2145514, -3.0246647
81532.804, 3.138439, -3.1424836, -2.9995907, -1.1468484, -1.6385132, -0.49985966, 3.1873934, -3.0697815
81532.832, 3.1088582, -3.190476, -3.0135647, -1.1629403, -1.6260612, -0.49984652, 3.1593078, -3.1169373
81532.86, 3.0716545, -3.236803, -3.0222882, -1.1757773, -1.6169322, -0.49979421, 3.1327776, -3.1608198
81532.881, 3.0464635, -3.2865374, -3.0374433, -1.1431272, -1.6411132, -0.49999115, 3.1066305, -3.2045955
81532.914, 3.0481522, -3.2873246, -3.0332582, -1.1431272, -1.6411132, -0.49999115, 3.080268, -3.2483923
81532.935, 3.0099701, -3.342855, -3.0501391, -1.1381146, -1.6445887, -0.50021374, 3.0535729, -3.2938927
81532.961, 2.965331, -3.3832854, -3.0686501, -1.1297851, -1.6503255, -0.50000381, 3.0256931, -3.3391177
81532.987, 2.9221676, -3.4455608, -3.0823713, -1.0994156, -1.6213266, -0.45926392, 2.998748, -3.3838793
81533.013, 2.9221676, -3.4455608, -3.0823713, -1.0994156, -1.6213266, -0.45926392, 2.9727272, -3.4270277
81533.041, 2.8865955, -3.5093343, -3.0977644, -1.125515, -1.5877124, -0.47623688, 2.9429915, -3.4703863
81533.065, 2.847977, -3.5636258, -3.1142256, -1.1001217, -1.5583181, -0.47910938, 2.9153755, -3.5116177
81533.091, 2.8189601, -3.6111605, -3.1302242, -1.1614975, -1.4983619, -0.4306697, 2.8845146, -3.5547595
81533.12, 2.7748149, -3.6740143, 3.1357506, -1.1924351, -1.5138657, -0.45296794, 2.8555605, -3.5956109
81533.143, 2.7892254, -3.6809981, 3.1316345, -1.1924351, -1.5138657, -0.45296794, 2.8248369, -3.6384751
81533.17, 2.7444208, -3.7367193, 3.1148453, -1.2372629, -1.5302717, -0.45784742, 2.7937425, -3.6817139
81533.196, 2.7036171, -3.7812647, 3.1007097, -1.2559142, -1.5432519, -0.49677736, 2.7639845, -3.7229521
81533.222, 2.6634722, -3.8365999, 3.0865001, -1.2726671, -1.5415015, -0.51239932, 2.7339035, -3.7645491
81533.25, 2.6298764, -3.8902017, 3.068403, -1.2718467, -1.5434967, -0.50816262, 2.70372, -3.8060372
81533.273, 2.5884552, -3.9426036, 3.0482659, -1.2658949, -1.5483818, -0.50026637, 2.6726914, -3.8487259
81533.302, 2.5507152, -3.9883479, 3.0334311, -1.2765009, -1.5396472, -0.50000417, 2.6389701, -3.8955464
81533.327, 2.558341, -3.9805305, 3.0381293, -1.2765009, -1.5396472, -0.50000417, 2.609282, -3.9366314
81533.356, 2.5160945, -4.0240556, 3.0236896, -1.2650571, -1.5490594, -0.50000417, 2.5756275, -3.9815531
81533.385, 2.4811004, -4.0603626, 3.0073119, -1.2673569, -1.5471837, -0.50000405, 2.5441005, -4.0236478
81533.407, 2.4390753, -4.1134777, 2.9909346, -1.2996246, -1.5201791, -0.50000417, 2.5136437, -4.0645511
81533.433, 2.3972638, -4.1623775, 2.9748405, -1.3029618, -1.5173145, -0.50000405, 2.4833518, -4.1053215
81533.458, 2.3302863, -4.2042688, 2.9568192, -1.3029486, -1.5173238, -0.50000417, 2.4531365, -4.1461487
81533.483, 2.3243119, -4.2163776, 2.9542516, -1.3029486, -1.5173238, -0.50000417, 2.4226314, -4.1868004
81533.513, 2.291491, -4.2732081, 2.9375699, -1.3132897, -1.5083926, -0.50000417, 2.3908533, -4.2290864
81533.536, 2.2525861, -4.3180057, 2.9227219, -1.2901888, -1.5279, -0.50000417, 2.3599072, -4.2707038
81533.565, 2.1967797, -4.3718124, 2.9079462, -1.300896, -1.5190846, -0.50000393, 2.3276215, -4.3141712
81533.591, 2.1698675, -4.4193917, 2.8949181, -1.3067308, -1.514076, -0.50000393, 2.2962103, -4.3566215
81533.617, 2.1327318, -4.4676715, 2.877626, -1.3060215, -1.5146907, -0.50005656, 2.2650226, -4.3983206
81533.642, 2.090652, -4.5240558, 2.8605974, -1.3089618, -1.5121403, -0.50000405, 2.234997, -4.4386037
81533.668, 2.090652, -4.5240558, 2.8605974, -1.3089618, -1.5121403, -0.50000405, 2.2031064, -4.4809496
81533.692, 2.0678324, -4.5499404, 2.8530685, -1.3003188, -1.5195861, -0.50000417, 2.171708, -4.5205351
81533.719, 2.0425227, -4.5935175, 2.8363378, -1.2909984, -1.5275032, -0.50000405, 2.1394389, -4.5608027
81533.747, 1.9925863, -4.6342596, 2.8244774, -1.3263709, -1.4966056, -0.50000393, 2.1038674, -4.6053053
81533.772, 1.9464965, -4.682566, 2.8097554, -1.3493872, -1.4761811, -0.50000417, 2.0720334, -4.6450968
81533.798, 1.9057538, -4.7273374, 2.794632, -1.3502243, -1.4754162, -0.50000417, 2.0396598, -4.6857229
81533.823, 1.9041514, -4.7324069, 2.7984775, -1.3502243, -1.4754162, -0.50000417, 2.0074194, -4.7252448
81533.849, 1.860308, -4.771594, 2.78208, -1.3447736, -1.4803973, -0.50005656, 1.9748279, -4.7651278
81533.874, 1.8141821, -4.8158497, 2.766063, -1.3225585, -1.5002717, -0.50000429, 1.9431181, -4.804395
81533.901, 1.7721345, -4.8625768, 2.7503493, -1.3529916, -1.472883, -0.50000381, 1.9091397, -4.8463211
81533.926, 1.731211, -4.901677, 2.7322122, -1.3486101, -1.4768943, -0.49999079, 1.8775222, -4.8855781
81533.952, 1.6875022, -4.9523849, 2.7205932, -1.3489385, -1.4765975, -0.49999091, 1.845207, -4.9261979
81533.979, 1.6446945, -5.0028392, 2.7036338, -1.3421198, -1.4827932, -0.50000393, 1.8128188, -4.9671533
81534.003, 1.6446945, -5.0028392, 2.7036338, -1.3421198, -1.4827932, -0.50000393, 1.7805812, -5.0068992
81534.034, 1.6048269, -5.0472965, 2.6875909, -1.3376751, -1.4868119, -0.49999079, 1.7479459, -5.0476458
81534.057, 1.5606311, -5.0941306, 2.6730974, -1.3187018, -1.5036627, -0.50000393, 1.7132071, -5.0912545
81534.084, 1.515304, -5.1508475, 2.6557159, -1.3403559, -1.4843928, -0.50000393, 1.6806329, -5.1319106
81534.109, 1.4811519, -5.1951877, 2.6456857, -1.3450325, -1.4801588, -0.50000393, 1.6481754, -5.1722294
81534.136, 1.4811519, -5.1951877, 2.6456857, -1.3450325, -1.4801588, -0.50000393, 1.6160577, -5.2114244
81534.16, 1.4246738, -5.2393486, 2.6305091, -1.3434071, -1.4816224, -0.50000405, 1.583578, -5.2500755
81534.187, 1.3797218, -5.265809, 2.6138914, -1.3432888, -1.4817315, -0.50000417, 1.5492939, -5.2910086
81534.213, 1.3310447, -5.3147168, 2.5973391, -1.3677251, -1.4592056, -0.50000417, 1.5167328, -5.3297691
81534.238, 1.2908524, -5.3575505, 2.5826354, -1.3710838, -1.4560455, -0.50000405, 1.4830561, -5.3700526
81534.264, 1.257637, -5.40281, 2.5653348, -1.3652942, -1.461479, -0.50000405, 1.4503688, -5.4093409
81534.294, 1.212899, -5.4341734, 2.5509045, -1.3718584, -1.4553185, -0.50000417, 1.4162787, -5.4502016
81534.317, 1.1765293, -5.4978836, 2.536198, -1.3769719, -1.4504903, -0.50000393, 1.3831068, -5.4900805
81534.345, 1.1432009, -5.5203033, 2.5244181, -1.3602334, -1.4662026, -0.50000393, 1.3464859, -5.5333836
81534.37, 1.1432009, -5.5203033, 2.5244181, -1.3602334, -1.4662026, -0.50000393, 1.3134412, -5.5723114
81534.399, 1.088883, -5.5772392, 2.5057502, -1.3703956, -1.456704, -0.49999079, 1.278582, -5.6123298
81534.425, 1.0427091, -5.628027, 2.4925215, -1.3796084, -1.447983, -0.50000393, 1.245839, -5.6499638
81534.449, 0.99964181, -5.6559602, 2.4808213, -1.3986421, -1.4296064, -0.50000393, 1.2094616, -5.6914389
81534.475, 0.95760008, -5.705074, 2.4659316, -1.3955465, -1.4326154, -0.50000405, 1.1752396, -5.7302926
81534.502, 0.91411642, -5.7495335, 2.4503752, -1.4047145, -1.4236304, -0.50000393, 1.1414944, -5.7683533
81534.527, 0.91855237, -5.7630246, 2.4529218, -1.4047145, -1.4236304, -0.50000393, 1.1068886, -5.8067524
81534.556, 0.8680025, -5.8036712, 2.4420707, -1.4065697, -1.421802, -0.50000393, 1.0697957, -5.8468646
81534.589, 0.83677271, -5.8475692, 2.425115, -1.3911946, -1.4368502, -0.50000393, 1.0305758, -5.8889456
81534.61, 0.78678466, -5.8809539, 2.4106233, -1.4255606, -1.4027707, -0.50000393, 0.99298798, -5.9289162
81534.636, 0.74385437, -5.9231041, 2.3955655, -1.4322015, -1.3959892, -0.50000393, 0.95727991, -5.9670059
81534.661, 0.69601068, -5.987495, 2.3818037, -1.4393532, -1.3886068, -0.50000405, 0.92277434, -6.0035813
81534.688, 0.64503292, -6.0545151, 2.3670481, -1.4372657, -1.3907641, -0.50000405, 0.8876357, -6.0404395
81534.713, 0.64962354, -6.0573647, 2.366657, -1.4372657, -1.3907641, -0.50000405, 0.8504264, -6.0789641
81534.741, 0.6043373, -6.099109, 2.3518886, -1.4417523, -1.3861159, -0.50000405, 0.81102491, -6.1186111
81534.768, 0.54528541, -6.1562998, 2.3313219, -1.4462169, -1.3814533, -0.50000405, 0.77383941, -6.155898
81534.797, 0.50272097, -6.2060721, 2.3067483, -1.4754963, -1.3501441, -0.50000405, 0.73303773, -6.197083
81534.828, 0.45686826, -6.2417057, 2.2896778, -1.4920506, -1.3318329, -0.50000405, 0.69498255, -6.235187
81534.853, 0.41513305, -6.2861175, 2.2688774, -1.492837, -1.3309462, -0.50000405, 0.65675058, -6.2737171
81534.878, 0.40965986, -6.2924616, 2.2713296, -1.492837, -1.3309462, -0.50000405, 0.61919285, -6.3068187
81534.904, 0.36331282, -6.3340719, 2.255747, -1.4696666, -1.356478, -0.49999091, 0.57930038, -6.3435274
81534.93, 0.31820796, -6.3908321, 2.2407949, -1.496017, -1.3129043, -0.49999091, 0.54119666, -6.3770651
81534.957, 0.26067, -6.4321427, 2.2217344, -1.5206319, -1.2655369, -0.49999091, 0.50298778, -6.4090697
81534.983, 0.22414548, -6.4614966, 2.2081668, -1.5480825, -1.2184625, -0.49999079, 0.46403744, -6.4402818
81535.009, 0.17687515, -6.4934788, 2.1930339, -1.5711827, -1.1762882, -0.50182736, 0.42446755, -6.4704504
81535.035, 0.13102578, -6.5268125, 2.1784613, -1.5983432, -1.1286571, -0.50521129, 0.38340014, -6.5000748
81535.063, 0.091658612, -6.554656, 2.1660085, -1.6230077, -1.085376, -0.50904137, 0.34305315, -6.527774
81535.091, 0.10716881, -6.5563173, 2.1640291, -1.6230077, -1.085376, -0.50904137, 0.29847498, -6.5573873
81535.114, 0.052729218, -6.5833586, 2.1468062, -1.6538822, -1.030726, -0.51184821, 0.25558407, -6.5840388
81535.141, 0.0031662717, -6.6224208, 2.1285023, -1.6824085, -0.97898234, -0.51343542, 0.21102231, -6.6101214
81535.166, -0.05174962, -6.6532138, 2.1118967, -1.7100408, -0.92690317, -0.51385504, 0.16704841, -6.6344409
81535.192, -0.097635916, -6.6855711, 2.0922295, -1.7349375, -0.87971178, -0.51461583, 0.12256246, -6.6576998
81535.221, -0.15169202, -6.7182141, 2.0771562, -1.7631001, -0.82623386, -0.51541603, 0.076646286, -6.6802979
81535.244, -0.14994588, -6.7155612, 2.0801572, -1.7631001, -0.82623386, -0.51541603, 0.032002618, -6.7016018
81535.269, -0.20425249, -6.7403145, 2.0643648, -1.7873018, -0.78408766, -0.51592749, -0.014695862, -6.7223864
81535.294, -0.27671009, -6.7763205, 2.0471418, -1.815526, -0.73483102, -0.51561284, -0.061343524, -6.7417397
81535.324, -0.34156243, -6.8075618, 2.0291554, -1.842575, -0.68394079, -0.51540279, -0.1125242, -6.7613946
81535.353, -0.33737351, -6.8110766, 2.0321513, -1.842575, -0.68394079, -0.51540279, -0.16476015, -6.781057
81535.378, -0.40046715, -6.8308692, 2.0124797, -1.8654419, -0.63999501, -0.51437974, -0.21692649, -6.7996537
81535.405, -0.47333324, -6.8545129, 1.9934344, -1.9097502, -0.5939897, -0.46235934, -0.2685202, -6.8192284
81535.433, -0.5371431, -6.8896266, 1.983546, -1.9232851, -0.55457334, -0.44063836, -0.32248172, -6.8389771
81535.461, -0.58401416, -6.9165595, 1.9713335, -1.9137745, -0.58860738, -0.39168736, -0.37379634, -6.8586316
81535.492, -0.6300831, -6.9308161, 1.9621007, -1.8971667, -0.64040707, -0.33700424, -0.42424016, -6.8796958
81535.516, -0.67924447, -6.9531188, 1.9532251, -1.8777269, -0.69923498, -0.28037995, -0.47224232, -6.9015368
81535.549, -0.7367849, -6.9832049, 1.9488667, -1.864358, -0.72412802, -0.23319975, -0.53043971, -6.9295258
81535.573, -0.80313696, -7.0063703, 1.9385156, -1.8556749, -0.74594555, -0.17450289, -0.5767162, -6.9518735
81535.601, -0.80313696, -7.0063703, 1.9385156, -1.8556749, -0.74594555, -0.17450289, -0.62802983, -6.9768909
81535.633, -0.86293227, -7.0230222, 1.9353443, -1.8534442, -0.75140481, -0.12898839, -0.67390585, -6.9996557
81535.654, -0.93025431, -7.0637957, 1.9308156, -1.8392315, -0.78537211, -0.083014831, -0.72312162, -7.0246261
81535.681, -1.004265, -7.1023723, 1.9305521, -1.8395999, -0.78473826, -0.026101917, -0.77012155, -7.0486107
81535.713, -1.0646379, -7.1302481, 1.9277453, -1.8319064, -0.8025086, 0.021681702, -0.82346987, -7.0761606
81535.737, -1.1220429, -7.1552908, 1.9291358, -1.8310729, -0.80441131, 0.074279122, -0.86932612, -7.1003946
81535.769, -1.1705846, -7.1702253, 1.9394713, -1.8267634, -0.81413859, 0.12212855, -0.91860563, -7.1268379
81535.791, -1.1748068, -7.1776738, 1.9393986, -1.8267634, -0.81413859, 0.12212855, -0.96565376, -7.1521014
81535.816, -1.2335337, -7.2112387, 1.9449038, -1.8099317, -0.85094877, 0.17351916, -1.0080544, -7.1768919
81535.842, -1.3069751, -7.2402544, 1.9511933, -1.8089104, -0.85311832, 0.22064722, -1.0508511, -7.201938
81535.868, -1.3069751, -7.2402544, 1.9511933, -1.8089104, -0.85311832, 0.22064722, -1.0956398, -7.2284845
81535.896, -1.3672245, -7.2634866, 1.9566793, -1.7510237, -0.96086716, 0.18712099, -1.1409796, -7.2592185
81535.923, -1.4345277, -7.3066852, 1.9633975, -1.697164, -1.0539676, 0.1234009, -1.1839178, -7.2915984
81535.949, -1.4814343, -7.3349463, 1.9664577, -1.6596194, -1.1143483, 0.055627428, -1.2264025, -7.3219697
81535.976, -1.5137942, -7.3642857, 1.9676837, -1.6329886, -1.1536085, 0.019596141, -1.2673224, -7.3525141
81536.001, -1.5630393, -7.3987136, 1.9681429, -1.648139, -1.1187075, -0.011345851, -1.3109506, -7.3836302
81536.029, -1.6156021, -7.4357598, 1.9706385, -1.6750663, -1.0613316, -0.074252978, -1.3536223, -7.4120366
81536.052, -1.617645, -7.4281911, 1.9745823, -1.6750663, -1.0613316, -0.074252978, -1.3968589, -7.44061
81536.08, -1.6641118, -7.4579692, 1.9716294, -1.690502, -1.0240835, -0.12904093, -1.442252, -7.4723091
81536.108, -1.722232, -7.4871552, 1.975954, -1.7149818, -0.97106162, -0.18710797, -1.4843909, -7.4996696
81536.132, -1.7734021, -7.5168264, 1.9694483, -1.694691, -1.0101432, -0.24716875, -1.5258875, -7.5272878
81536.161, -1.8181912, -7.5481647, 1.9584936, -1.670119, -1.0624806, -0.3042523, -1.569956, -7.558547
81536.184, -1.8782496, -7.6030272, 1.9485258, -1.6526395, -1.1146102, -0.33650583, -1.6107958, -7.5889936
81536.208, -1.9181602, -7.6262822, 1.9396108, -1.6565422, -1.1206417, -0.36475903, -1.652665, -7.6171869
81536.236, -1.9181602, -7.6262822, 1.9396108, -1.6565422, -1.1206417, -0.36475903, -1.6986164, -7.6473949
81536.263, -1.9561259, -7.6674233, 1.9287694, -1.6541446, -1.1241717, -0.38312212, -1.7444145, -7.6776416
81536.292, -2.007868, -7.6848672, 1.9178847, -1.7033722, -1.0349563, -0.3414247, -1.7887899, -7.704071
81536.317, -2.0704389, -7.7194427, 1.9092883, -1.7402002, -0.95625017, -0.285889, -1.8384475, -7.7308694
81536.342, -2.1264361, -7.7436269, 1.9020231, -1.7621627, -0.90015804, -0.22720529, -1.883384, -7.7558188
81536.369, -2.1804649, -7.7701673, 1.8960419, -1.7831383, -0.84646066, -0.16626562, -1.9294955, -7.7807387
81536.394, -2.1875033, -7.7663603, 1.8995232, -1.7831383, -0.84646066, -0.16626562, -1.9745942, -7.804911
81536.421, -2.2486848, -7.7897296, 1.896497, -1.7910501, -0.86382704, -0.12897536, -2.0207854, -7.830087
81536.457, -2.3340936, -7.8344833, 1.8945039, -1.7779211, -0.90718709, -0.072141141, -2.0835813, -7.865445
81536.482, -2.3427146, -7.8345648, 1.8990251, -1.7779211, -0.90718709, -0.072141141, -2.1288282, -7.8885834
81536.509, -2.4098845, -7.8762316, 1.8992323, -1.7742667, -0.93143994, -0.036293518, -2.1766265, -7.9133392
81536.536, -2.4688924, -7.9068943, 1.8989962, -1.7908134, -0.90024835, 0.026311848, -2.2247417, -7.9375565
81536.566, -2.5169016, -7.9476622, 1.9008869, -1.8032122, -0.86509107, 0.10485392, -2.2718177, -7.9613471
81536.593, -2.5722775, -7.9880264, 1.903177, -1.8041511, -0.86314118, 0.1548412, -2.321613, -7.9862652
81536.618, -2.5698131, -7.9942398, 1.9033565, -1.8041511, -0.86314118, 0.1548412, -2.3714849, -8.011209
81536.646, -2.6252557, -8.0322821, 1.9104348, -1.8089019, -0.85310329, 0.20127389, -2.4215363, -8.0364595
81536.672, -2.6862982, -8.0680943, 1.9173118, -1.8081124, -0.85477103, 0.24976587, -2.4686546, -8.0599427
81536.706, -2.750874, -8.0986962, 1.9262704, -1.8047427, -0.86190252, 0.24423082, -2.5187808, -8.0846171
81536.728, -2.8174573, -8.1390789, 1.9374273, -1.8071139, -0.85690258, 0.19423027, -2.5679872, -8.1085409
81536.755, -2.8182086, -8.1319938, 1.9399197, -1.8071139, -0.85690258, 0.19423027, -2.61637, -8.131893
81536.781, -2.8889988, -8.1606259, 1.9494887, -1.8040802, -0.86327688, 0.14424312, -2.6641451, -8.1547052
81536.807, -2.9586635, -8.1996112, 1.9533939, -1.814858, -0.84023789, 0.098912254, -2.7116174, -8.1769698
81536.84, -3.0137282, -8.2251336, 1.9558074, -1.8137137, -0.84283429, 0.050695643, -2.7575386, -8.1981824
81536.861, -3.0630343, -8.2500608, 1.9564961, -1.8182682, -0.83287918, 0.0022562032, -2.8086836, -8.2216069
81536.887, -3.1091598, -8.2758395, 1.9583839, -1.8241834, -0.81991741, -0.050721794, -2.8558985, -8.2430158
81536.913, -3.1639714, -8.2918441, 1.9530678, -1.8254096, -0.81717516, -0.097089052, -2.9033342, -8.2641484
81536.938, -3.1639714, -8.2918441, 1.9530678, -1.8254096, -0.81717516, -0.097089052, -2.9490682, -8.2847157
81536.965, -3.2241443, -8.3115336, 1.9531664, -1.8348779, -0.79567149, -0.15308367, -2.9962519, -8.3057259
81536.989, -3.2677719, -8.3402576, 1.9455041, -1.8301891, -0.80639402, -0.19703722, -3.0435602, -8.326578
81537.016, -3.3212368, -8.375059, 1.9376835, -1.8353024, -0.79471934, -0.2489264, -3.0906849, -8.3470515
81537.042, -3.3782182, -8.4114551, 1.9283964, -1.8404778, -0.78263262, -0.29686764, -3.1398008, -8.3682014
81537.069, -3.4312571, -8.4337504, 1.9191887, -1.8467572, -0.76771788, -0.34693348, -3.1895262, -8.3894216
81537.098, -3.4319814, -8.4157981, 1.9203834, -1.8467572, -0.76771788, -0.34693348, -3.2365514, -8.4095554
81537.121, -3.4920362, -8.4429469, 1.9096403, -1.8498007, -0.75971832, -0.34421852, -3.2856829, -8.4304039
81537.148, -3.5626842, -8.4766646, 1.8957619, -1.8459707, -0.76964624, -0.26007545, -3.3328422, -8.4503295
81537.172, -3.6094178, -8.5007286, 1.8881361, -1.8537717, -0.75062391, -0.21862721, -3.3796393, -8.469935
81537.198, -3.6684025, -8.524472, 1.8818927, -1.8549422, -0.74771075, -0.16732816, -3.4277393, -8.489767
81537.224, -3.6763062, -8.5137618, 1.8802321, -1.8549422, -0.74771075, -0.16732816, -3.4754489, -8.5090843
81537.253, -3.7497295, -8.5557277, 1.8752801, -1.8594836, -0.73640209, -0.11008746, -3.5291756, -8.5310408
81537.28, -3.792634, -8.5691042, 1.8712425, -1.8651432, -0.72190064, -0.067825772, -3.5697142, -8.5468879
81537.3, -3.8439556, -8.5888356, 1.8699572, -1.8649352, -0.72242518, -0.021196404, -3.6173589, -8.5653317
81537.325, -3.9124746, -8.6113488, 1.8684214, -1.8738126, -0.69904334, 0.035572138, -3.6642954, -8.5830346
81537.356, -3.8985325, -8.6170508, 1.87671, -1.8738126, -0.69904334, 0.035572138, -3.7168169, -8.6022319
81537.38, -3.9483827, -8.6461063, 1.87747, -1.8716681, -0.70479134, 0.084837921, -3.7643118, -8.6193917
81537.405, -4.0184049, -8.6754857, 1.8823699, -1.8833505, -0.67869031, 0.080719464, -3.8156693, -8.6370234
81537.433, -4.0184049, -8.6754857, 1.8823699, -1.8833505, -0.67869031, 0.080719464, -3.8672959, -8.6547802
81537.459, -4.0889632, -8.7027761, 1.8842996, -1.8902247, -0.65347679, -0.010073498, -3.9156284, -8.6705773
81537.489, -4.1423212, -8.7251321, 1.881859, -1.9047982, -0.61167565, -0.055705998, -3.9667028, -8.6858047
81537.512, -4.1988483, -8.7515248, 1.8759417, -1.9177933, -0.56746865, -0.11007433, -4.0179103, -8.7008358
81537.538, -4.1988483, -8.7515248, 1.8759417, -1.9177933, -0.56746865, -0.11007433, -4.0665919, -8.7138255
81537.564, -4.3038892, -8.7759125, 1.8652317, -1.9240857, -0.54577181, -0.16007474, -4.1178445, -8.7268927
81537.59, -4.3688319, -8.7881511, 1.8599681, -1.8957925, -0.50440331, -0.20443502, -4.1648866, -8.7383797
81537.618, -4.4237328, -8.800043, 1.8562482, -1.8529534, -0.46535032, -0.26420715, -4.2128968, -8.7492181
81537.642, -4.4771964, -8.7983784, 1.8475491, -1.808316, -0.42990094, -0.32508129, -4.2576609, -8.7611869
81537.67, -4.5261037, -8.8099757, 1.8378953, -1.7563024, -0.42190954, -0.37787548, -4.3087337, -8.7751861
81537.697, -4.5244041, -8.8191732, 1.833331, -1.7563024, -0.42190954, -0.37787548, -4.3567904, -8.7876252
81537.732, -4.6294968, -8.8427004, 1.8034624, -1.7234402, -0.55015544, -0.50278473, -4.4189476, -8.8092396
81537.761, -4.6338695, -8.8540752, 1.8008234, -1.7234402, -0.55015544, -0.50278473, -4.4648672, -8.8237658
81537.784, -4.7003623, -8.8688532, 1.7770543, -1.7285915, -0.59914807, -0.57257819, -4.5111924, -8.8405446
81537.81, -4.7548925, -8.8964649, 1.762703, -1.7259229, -0.65586054, -0.62989759, -4.5548317, -8.858662
81537.841, -4.7914054, -8.9130779, 1.7417752, -1.7277352, -0.69036576, -0.64134836, -4.6034088, -8.876526
81537.864, -4.8471597, -8.9360821, 1.7211165, -1.7183419, -0.74065486, -0.63541961, -4.645361, -8.8936964
81537.896, -4.9080737, -8.9478647, 1.706827, -1.7240381, -0.70205639, -0.60513347, -4.6880147, -8.9131882
81537.918, -4.8995492, -8.9479661, 1.7044991, -1.7240381, -0.70205639, -0.60513347, -4.7340056, -8.9335604
81537.944, -4.9492523, -8.9699855, 1.6858141, -1.7329808, -0.63036167, -0.58486837, -4.7784417, -8.9497388
