time(s),robot.pos.x(m),robot.pos.y(m),robot.pos.rz(rad),robot.vel.x(m),robot.vel.y(m),robot.vel.rz(rad),decawave.x,decawave.y
80335.865,2.801711,-1.7950027,-2.2889117,0.52292923,-0.40858086,0.59402364,2.7633952,-1.6377043
80335.891,2.8182382,-1.8047445,-2.2679384,0.46514487,-0.37264296,0.52773249,2.7761993,-1.6489553
80335.916,2.8331546,-1.8168609,-2.251018,0.40456343,-0.33696241,0.4591721,2.7870202,-1.6590864
80335.943,2.8326435,-1.8132908,-2.2493486,0.40456343,-0.33696241,0.4591721,2.7985726,-1.669774
80335.972,2.8444392,-1.8236254,-2.2335841,0.41220241,-0.37747228,0.41896978,2.8099475,-1.6811985
80335.996,2.8559641,-1.831766,-2.2196885,0.44138278,-0.43801251,0.38878849,2.8221035,-1.6942698
80336.022,2.870978,-1.8444507,-2.2074056,0.47115388,-0.49640606,0.35795143,2.8348766,-1.7087153
80336.048,2.8889883,-1.8640903,-2.1949055,0.50743669,-0.56926434,0.32119882,2.848708,-1.7252455
80336.074,2.8868953,-1.8626169,-2.1934664,0.50743669,-0.56926434,0.32119882,2.862401,-1.7413524
80336.1,2.9053084,-1.8779204,-2.1819585,0.54392959,-0.63406946,0.29450661,2.8767595,-1.7589161
80336.125,2.9210517,-1.8940346,-2.1734259,0.57508564,-0.6856069,0.27694342,2.8922498,-1.7783858
80336.152,2.9403762,-1.9174452,-2.1647559,0.60975681,-0.74791479,0.25275648,2.9094316,-1.8006216
80336.182,2.9544175,-1.9364186,-2.1570571,0.6414033,-0.79992179,0.2348523,2.9272507,-1.8240712
80336.205,2.9727094,-1.9573474,-2.1507192,0.65903659,-0.85555369,0.18733098,2.944817,-1.8480791
80336.234,2.9942014,-1.9869757,-2.1452469,0.67435191,-0.92219702,0.12479111,2.962702,-1.8738271
80336.258,2.9930272,-1.9864677,-2.1446113,0.67435191,-0.92219702,0.12479111,2.9818344,-1.9013503
80336.285,3.0146532,-2.016681,-2.1416338,0.68729533,-0.98527085,0.06130698,3.0005006,-1.9295552
80336.31,3.0365502,-2.0485112,-2.1410815,0.70669836,-1.0431193,0.012552526,3.0185256,-1.9576013
80336.336,3.0592339,-2.082471,-2.1407924,0.72479256,-1.102969,-0.044373404,3.0373246,-1.9877963
80336.367,3.0839343,-2.1204921,-2.1434806,0.75100174,-1.1649384,-0.10030247,3.0572516,-2.0205784
80336.388,3.1074941,-2.1573669,-2.1478586,0.77545358,-1.2219098,-0.15604788,3.0774986,-2.0544447
80336.413,3.1297589,-2.1926853,-2.1530528,0.79814817,-1.2736428,-0.21222627,3.0975053,-2.0883319
80336.44,3.1318566,-2.1944233,-2.1536828,0.79814817,-1.2736428,-0.21222627,3.1190329,-2.1254588
80336.468,3.1542756,-2.230656,-2.1613895,0.82513831,-1.3260852,-0.27153966,3.1400614,-2.162006
80336.497,3.1819974,-2.273598,-2.1715226,0.86150048,-1.377789,-0.33518106,3.1631583,-2.2020623
80336.52,3.2085064,-2.3175862,-2.1833496,0.89567589,-1.4263513,-0.39492705,3.1871735,-2.2415179
80336.547,3.2368982,-2.3632868,-2.1962563,0.90561529,-1.4925693,-0.41170299,3.212971,-2.2821698
80336.574,3.2672083,-2.4102675,-2.2094344,0.9294316,-1.5436966,-0.38840824,3.2388342,-2.323407
80336.599,3.2941597,-2.4560834,-2.2214981,0.98450599,-1.5596415,-0.36548024,3.2649813,-2.3633365
80336.627,3.2956571,-2.4582932,-2.2230819,0.98450599,-1.5596415,-0.36548024,3.2916241,-2.4048742
80336.652,3.3252611,-2.5041027,-2.2335096,1.043459,-1.5683215,-0.34654015,3.3202372,-2.4470665
80336.678,3.3645223,-2.5608015,-2.2465732,1.1171741,-1.5699912,-0.31183353,3.3495981,-2.4878205
80336.704,3.3997125,-2.6079667,-2.257328,1.159005,-1.5762805,-0.37199938,3.3813431,-2.5301274
80336.737,3.4343946,-2.6569584,-2.2711259,1.1931264,-1.5810649,-0.43244049,3.4143282,-2.5731579
80336.761,3.4779767,-2.711814,-2.2882489,1.234665,-1.5654321,-0.49564913,3.4468492,-2.6139978
80336.785,3.4779767,-2.711814,-2.2882489,1.234665,-1.5654321,-0.49564913,3.4780119,-2.6542257
80336.808,3.5210812,-2.7629117,-2.3064027,1.2617547,-1.5517501,-0.50485724,3.5097498,-2.6943715
80336.836,3.5589326,-2.8106351,-2.3235641,1.2610595,-1.5523184,-0.50157803,3.5427594,-2.735673
80336.865,3.5954281,-2.8537112,-2.3388151,1.2342352,-1.5737302,-0.50157803,3.5776861,-2.7796366
80336.894,3.6345708,-2.9006435,-2.3560236,1.2387866,-1.5701478,-0.50000417,3.609974,-2.820126
80336.915,3.6761848,-2.9531818,-2.3727865,1.2395808,-1.5695201,-0.50000405,3.6416697,-2.8595401
80336.941,3.7150408,-3.0018858,-2.3885857,1.2371547,-1.57144,-0.50000417,3.6727142,-2.9026775
80336.968,3.716342,-3.0032019,-2.3901049,1.2371547,-1.57144,-0.50000417,3.7033405,-2.9464969
80336.994,3.7554099,-3.0537869,-2.407588,1.1884458,-1.5928016,-0.50000417,3.7310712,-2.9879769
80337.026,3.7905571,-3.0978934,-2.4227569,1.1354045,-1.6131656,-0.50000393,3.7579513,-3.0303456
80337.046,3.8263061,-3.1501622,-2.4389034,1.0801966,-1.6305544,-0.50000417,3.7833298,-3.0727926
80337.073,3.8586442,-3.199252,-2.4545895,1.0296232,-1.6478673,-0.50034505,3.8076797,-3.115856
80337.098,3.8942177,-3.2515577,-2.4718635,0.97647294,-1.6638634,-0.50410962,3.831094,-3.1599432
80337.126,3.8968507,-3.2531215,-2.4727254,0.97647294,-1.6638634,-0.50410962,3.8545856,-3.20579
80337.155,3.9297657,-3.3113367,-2.490341,0.91594076,-1.6799708,-0.5074805,3.8757273,-3.2499109
80337.178,3.9595152,-3.3622134,-2.5080841,0.86205903,-1.6954918,-0.50826746,3.8950648,-3.2928945
80337.206,3.9846278,-3.414627,-2.5242606,0.80358466,-1.711097,-0.50830686,3.9150428,-3.3412858
80337.232,4.0077332,-3.4670842,-2.5410107,0.7499199,-1.7222904,-0.51057595,3.9324703,-3.3867048
80337.259,4.0309854,-3.5199029,-2.557145,0.6957774,-1.7346718,-0.51406497,3.9484146,-3.4317884
80337.289,4.0513541,-3.5730393,-2.572898,0.63993146,-1.7470129,-0.51797366,3.9632718,-3.4780682
80337.311,4.052147,-3.576034,-2.5742846,0.63993146,-1.7470129,-0.51797366,3.9772273,-3.5236558
80337.337,4.0726284,-3.6360349,-2.5927573,0.58140676,-1.759145,-0.52240723,3.9896873,-3.5690039
80337.364,4.0929575,-3.6958625,-2.6109677,0.52559792,-1.7701606,-0.52816522,4.000962,-3.6147602
80337.392,4.1071874,-3.7494913,-2.6282274,0.46687876,-1.7829338,-0.53006727,4.0118182,-3.6660222
80337.422,4.1071874,-3.7494913,-2.6282274,0.46687876,-1.7829338,-0.53006727,4.0207832,-3.7106133
80337.443,4.12398,-3.8278723,-2.6516648,0.40406261,-1.795809,-0.53276914,4.0286058,-3.7575324
80337.47,4.1377763,-3.8885858,-2.6710958,0.34688464,-1.8071078,-0.53641552,4.0367559,-3.8078711
80337.496,4.1452349,-3.9487861,-2.6894654,0.29176337,-1.817572,-0.53721583,4.0432694,-3.8553398
80337.522,4.1537879,-4.0042427,-2.7064676,0.24264327,-1.8427266,-0.53781903,4.0488725,-3.9047722
80337.549,4.1603927,-4.0602561,-2.7226797,0.19737172,-1.8735937,-0.53822583,4.0533806,-3.9544205
80337.575,4.1572547,-4.0610848,-2.723902,0.19737172,-1.8735937,-0.53822583,4.0578743,-4.007436
80337.599,4.158738,-4.1135452,-2.7403562,0.15190118,-1.9032586,-0.53785843,4.0617822,-4.0563811
80337.629,4.1642051,-4.1988012,-2.764727,0.10308419,-1.9585419,-0.53607458,4.0658521,-4.1072952
80337.65,4.1642051,-4.1988012,-2.764727,0.10308419,-1.9585419,-0.53607458,4.069122,-4.1570717
80337.682,4.159965,-4.2675638,-2.7852019,0.069206355,-1.9791485,-0.5507521,4.0722531,-4.2090333
80337.702,4.1584803,-4.3330479,-2.8034629,0.090122626,-1.9809793,-0.55076522,4.0761936,-4.2604167
80337.729,4.1605195,-4.3953697,-2.8208622,0.077696742,-1.9874331,-0.53774041,4.0805851,-4.3171699
80337.755,4.1596944,-4.4584923,-2.8377529,0.13063117,-1.995725,-0.50496221,4.085844,-4.3691299
80337.78,4.1639325,-4.5205326,-2.8534404,0.13260415,-1.9955874,-0.50428009,4.0910865,-4.4190948
80337.812,4.1668684,-4.5743923,-2.8672446,0.13858254,-1.9951894,-0.50278473,4.0973542,-4.474297
80337.837,4.1705883,-4.6341381,-2.8830667,0.14921344,-1.9944191,-0.50000405,4.1033864,-4.5259302
80337.864,4.1746089,-4.697702,-2.8992321,0.15035034,-1.9943335,-0.50000405,4.1103062,-4.5832681
80337.892,4.1737601,-4.6949688,-2.8992222,0.15035034,-1.9943335,-0.50000405,4.1160212,-4.6368159
80337.916,4.1785502,-4.7553127,-2.9143586,0.17189451,-1.9925903,-0.50000393,4.1216875,-4.6886471
80337.945,4.1866121,-4.8226365,-2.9315916,0.17438535,-1.9923721,-0.50000405,4.1272669,-4.7394456
80337.967,4.1865391,-4.8768323,-2.9454992,0.14056221,-1.9950422,-0.50000393,4.1329015,-4.7908555
80337.993,4.1900304,-4.9408445,-2.961554,0.13983453,-1.9951013,-0.50000393,4.1381384,-4.8409625
80338.019,4.1954163,-5.0136657,-2.9798124,0.13681982,-1.9953112,-0.50000405,4.1437431,-4.8924866
80338.05,4.1941458,-5.0164413,-2.9800963,0.13681982,-1.9953112,-0.50000405,4.1489221,-4.9445963
80338.081,4.1972262,-5.0791622,-2.996155,0.14513582,-1.9947112,-0.50000417,4.1547416,-5.0020383
80338.099,4.2006306,-5.145438,-3.0128285,0.14888233,-1.9944391,-0.49999091,4.1598349,-5.0520134
80338.124,4.2034059,-5.2084369,-3.0298128,0.11702807,-1.9965669,-0.50000393,4.1623022,-5.1033435
80338.155,4.2053918,-5.2718944,-3.0452083,0.11313528,-1.996788,-0.50000405,4.1651141,-5.1648809
80338.18,4.2080464,-5.333343,-3.0604367,0.049717847,-1.9985614,-0.48425111,4.1671425,-5.21517
80338.219,4.206324,-5.3339844,-3.061137,0.049717847,-1.9985614,-0.48425111,4.1694035,-5.2668266
80338.237,4.2047814,-5.3976154,-3.0757499,-0.024498734,-1.9998427,-0.43182421,4.1714899,-5.3284693
80338.264,4.2021423,-5.462609,-3.0891072,-0.0036873784,-1.9998799,-0.3888016,4.1709401,-5.3826923
80338.292,4.1999079,-5.5193749,-3.0993692,-0.020162068,-1.9998769,-0.34053269,4.1705563,-5.4357009
80338.317,4.1987772,-5.5766396,-3.1084983,-0.063996362,-1.9985295,-0.29210627,4.1703266,-5.4873564
80338.345,4.1975756,-5.6334673,-3.1155414,-0.10074468,-1.9972997,-0.23565237,4.1702404,-5.5376563
80338.368,4.1891114,-5.7034481,-3.1230607,-0.095331971,-1.9976851,-0.18767208,4.1702666,-5.5901123
80338.394,4.1842305,-5.7646514,-3.1284668,-0.091837164,-1.9978946,-0.13666166,4.1690757,-5.6413245
80338.42,4.1825015,-5.7671099,-3.1282402,-0.091837164,-1.9978946,-0.13666166,4.1680436,-5.6939663
80338.445,4.1795946,-5.8297737,-3.1318997,-0.08843075,-1.998025,-0.088182695,4.1669639,-5.7441207
80338.477,4.1776504,-5.8973844,-3.1337043,-0.12206086,-1.9962459,-0.032909572,4.1657946,-5.8010747
80338.502,4.1721673,-5.9578206,-3.1333966,-0.12578219,-1.9960233,0.01152951,4.1639575,-5.8516414
80338.527,4.1665787,-6.026906,-3.1312945,-0.12141364,-1.9962881,0.065333851,4.1614702,-5.9058939
80338.554,4.1611482,-6.0870765,-3.1275237,-0.14829164,-1.9944687,0.11579317,4.1581191,-5.9622288
80338.58,4.1611482,-6.0870765,-3.1275237,-0.14829164,-1.9944687,0.11579317,4.1553908,-6.0139566
80338.612,4.1547214,-6.1546727,-3.1222716,-0.1856885,-1.9908011,0.15753004,4.1515219,-6.067817
80338.633,4.1459312,-6.2248396,-3.1141018,-0.25266794,-1.9837568,0.22494933,4.1462892,-6.1182619
80338.66,4.1376525,-6.2800455,-3.1060814,-0.25830745,-1.983194,0.21528243,4.1433557,-6.1692914
80338.685,4.1307824,-6.3339018,-3.1005068,-0.25632931,-1.9857153,0.18647842,4.1402228,-6.2220044
80338.713,4.1229409,-6.3917338,-3.0943299,-0.22270021,-1.9894368,0.13726506,4.1378902,-6.2731785
80338.74,4.1165215,-6.4545796,-3.0893617,-0.15893536,-1.9950448,0.077820696,4.1369738,-6.3245977
80338.762,4.1160825,-6.454975,-3.0876216,-0.15893536,-1.9950448,0.077820696,4.1360152,-6.377411
80338.793,4.111908,-6.5187985,-3.0852677,-0.096685148,-2.0005975,0.012906828,4.1364028,-6.4282805
80338.819,4.1091458,-6.5810921,-3.0853202,-0.09169952,-1.998222,-0.027518522,4.1368448,-6.481915
80338.841,4.1071038,-6.6341425,-3.0855604,-0.050513554,-1.9990981,-0.07101316,4.1374645,-6.5351014
80338.873,4.1064661,-6.6909695,-3.0872681,-0.02796538,-1.9997515,-0.12350574,4.1379585,-6.586621
80338.893,4.1059203,-6.7497987,-3.0898339,-0.031018401,-2.0001038,-0.11101865,4.1383976,-6.6393792
80338.918,4.1050683,-6.8035231,-3.0928638,-0.034099633,-1.9997001,-0.11372074,4.1373101,-6.6883175
80338.946,4.1043511,-6.8647918,-3.0954578,-0.038178015,-1.9996058,-0.071970619,4.1361934,-6.7372667
80338.969,4.103244,-6.9200907,-3.0963326,-0.078891639,-1.9943943,-0.021484908,4.136406,-6.7884773
80339.005,4.1004372,-6.9808984,-3.0964517,-0.13579977,-1.9868353,0.038654566,4.1370243,-6.8535432
80339.025,4.0964549,-7.0430725,-3.0936847,-0.1087521,-1.9851643,0.11160903,4.1378858,-6.9050911
80339.053,4.0964549,-7.0430725,-3.0936847,-0.1087521,-1.9851643,0.11160903,4.1393286,-6.9623445
80339.082,4.0944818,-7.1021103,-3.0889378,-0.064670243,-2.0468889,0.1856522,4.1423413,-7.0229185
80339.109,4.0936468,-7.1684865,-3.0806823,-0.015634189,-2.1257289,0.26353833,4.1465145,-7.0810322
80339.138,4.0948744,-7.2450491,-3.0691893,0.057476403,-2.1951541,0.32357296,4.1525567,-7.13843
80339.162,4.0987865,-7.3102125,-3.0576206,0.1604233,-2.1962819,0.37401927,4.1603734,-7.1930472
80339.187,4.1063077,-7.3809778,-3.04383,0.27072987,-2.10843,0.38125956,4.1674675,-7.244271
80339.214,4.1146827,-7.4391469,-3.0338744,0.29659785,-2.0242092,0.32756031,4.1746121,-7.2970534
80339.241,4.1154137,-7.4406576,-3.0324901,0.29659785,-2.0242092,0.32756031,4.182073,-7.3492259
80339.274,4.1252934,-7.5017058,-3.0219174,0.29276698,-1.9311493,0.2573342,4.1889331,-7.3971987
80339.296,4.1375235,-7.5585879,-3.0143848,0.27222303,-1.8452674,0.18338285,4.1951289,-7.4456148
80339.32,4.1475283,-7.6267791,-3.0081619,0.23221671,-1.7355412,0.087317072,4.2004318,-7.4887497
80339.346,4.1538363,-7.674721,-3.0065486,0.20785054,-1.6561733,0.023308115,4.20524,-7.5291021
80339.372,4.1626885,-7.7223599,-3.0061789,0.18390296,-1.5732102,-0.047193479,4.2098702,-7.5688087
80339.399,4.1655892,-7.7220295,-3.0059713,0.18390296,-1.5732102,-0.047193479,4.2141641,-7.6068277
80339.424,4.1744312,-7.7781531,-3.008711,0.15907274,-1.4702593,-0.13090354,4.2180442,-7.643033
80339.45,4.1793666,-7.8247922,-3.0142593,0.13984224,-1.3749663,-0.20931432,4.2217216,-7.676926
80339.476,4.1862208,-7.8708728,-3.0228912,0.11044487,-1.2814569,-0.26777506,4.2251002,-7.7077362
80339.502,4.1878981,-7.9075645,-3.0305829,0.082373118,-1.2162712,-0.26818162,4.2286759,-7.7374891
80339.537,4.1867659,-7.9080172,-3.0309217,0.082373118,-1.2162712,-0.26818162,4.2326674,-7.7670934
80339.556,4.1907016,-7.9431263,-3.0386679,0.044479594,-1.1367631,-0.21791878,4.236061,-7.7961449
80339.582,4.1918042,-7.9773812,-3.044295,0.042040269,-1.0439691,-0.13937671,4.2391306,-7.8209851
80339.608,4.1925116,-8.0088114,-3.0485044,0.097635141,-0.96922752,-0.072823234,4.2429759,-7.8439067
80339.633,4.1944233,-8.0396926,-3.0493782,0.12450512,-0.8917939,-0.0074633546,4.2467804,-7.8646308
80339.665,4.199682,-8.0631458,-3.0493015,0.13436519,-0.82497069,0.036096841,4.2506872,-7.8847046
80339.686,4.199682,-8.0631458,-3.0493015,0.13436519,-0.82497069,0.036096841,4.2542459,-7.9037783
80339.72,4.2056394,-8.0875103,-3.0464752,0.13170664,-0.73801225,0.10794945,4.25638,-7.9222865
80339.742,4.2112168,-8.1058488,-3.0412845,0.1332254,-0.64277691,0.18718669,4.258184,-7.9377878
80339.779,4.2161586,-8.1213382,-3.0355542,0.15183554,-0.5659045,0.14500378,4.2620164,-7.956147
80339.806,4.2242277,-8.1380491,-3.0314288,0.15226066,-0.43594189,0.038575884,4.2652333,-7.970761
80339.823,4.2253089,-8.1333661,-3.0306267,0.15226066,-0.43594189,0.038575884,4.2680409,-7.9820924
80339.85,4.2299476,-8.146786,-3.0293544,0.14645315,-0.45054748,0.074384123,4.2709259,-7.9955486
80339.877,4.2347727,-8.1616881,-3.0261765,0.105544,-0.48947908,0.093180187,4.2732496,-8.0101634
80339.904,4.2391989,-8.1789226,-3.023872,0.089980805,-0.54204896,0.0040792609,4.2753321,-8.0243065
80339.934,4.2428101,-8.1949998,-3.0248948,0.080701001,-0.53874322,-0.044583242,4.2771267,-8.037546
80339.957,4.2464654,-8.1917107,-3.0239862,0.080701001,-0.53874322,-0.044583242,4.2788105,-8.050733
80339.982,4.2464654,-8.1917107,-3.0239862,0.080701001,-0.53874322,-0.044583242,4.2797574,-8.0658021
80340.008,4.2506189,-8.2190507,-3.0280086,0.065270629,-0.50833063,-0.09186855,4.2802705,-8.0803203
80340.036,4.2524795,-8.2332052,-3.0310683,0.046260491,-0.54657911,-0.1110843,4.2803014,-8.0957101
80340.065,4.253447,-8.2453231,-3.035367,0.012555294,-0.59436939,-0.15751703,4.2792864,-8.1137298
80340.09,4.2533661,-8.2622492,-3.0413044,-0.025337109,-0.63981184,-0.21185899,4.277093,-8.1335761
80340.114,4.251785,-8.2844482,-3.0495023,-0.070328929,-0.6880929,-0.27877977,4.2740761,-8.152411
80340.141,4.248777,-8.3051686,-3.0600527,-0.1138601,-0.73402067,-0.34357572,4.2696217,-8.1736495
80340.169,4.2487041,-8.3025255,-3.0607404,-0.1138601,-0.73402067,-0.34357572,4.2647137,-8.1956957
80340.201,4.2472502,-8.3241641,-3.0736502,-0.16108492,-0.77721032,-0.40210184,4.2582737,-8.2194989
80340.237,4.2414569,-8.3482987,-3.0873187,-0.20531622,-0.81739145,-0.45851633,4.2507237,-8.2438491
80340.253,4.234444,-8.3742782,-3.1024815,-0.24821174,-0.85861382,-0.51991504,4.2422417,-8.2684563
80340.279,4.2269456,-8.3936632,-3.1177789,-0.30004259,-0.88179203,-0.5435642,4.2327454,-8.2926345
80340.305,4.2173445,-8.4184182,-3.1354764,-0.35720402,-0.90190018,-0.5727092,4.2217712,-8.3171996
80340.333,4.2039717,-8.4409732,3.1312744,-0.41148463,-0.91531562,-0.61140323,4.209782,-8.3413515
80340.357,4.1899601,-8.468707,3.1086061,-0.47118416,-0.92957129,-0.67033595,4.1951022,-8.3678126
80340.383,4.1738371,-8.4986215,3.0861243,-0.53259483,-0.93472186,-0.73035747,4.1797931,-8.3913428
80340.408,4.1566001,-8.5259698,3.0647035,-0.58381088,-0.9316391,-0.78123659,4.1634956,-8.4135241
80340.437,4.1403598,-8.5510365,3.040295,-0.63679021,-0.92261868,-0.83751988,4.1433902,-8.4381218
80340.474,4.1416285,-8.5523449,3.038643,-0.63679021,-0.92261868,-0.83751988,4.1250666,-8.4597398
80340.489,4.1174392,-8.5808648,3.0073506,-0.69613969,-0.90169608,-0.905608,4.1046498,-8.4814548
80340.516,4.092918,-8.6104348,2.9764218,-0.77230052,-0.86134768,-0.92681754,4.0815435,-8.5029125
80340.543,4.0666673,-8.6364668,2.9453771,-0.82692791,-0.82924708,-0.92684382,4.0590225,-8.5221791
80340.57,4.0411083,-8.6591625,2.9162833,-0.87721474,-0.79385301,-0.9146716,4.0333149,-8.5421455
80340.599,4.037808,-8.6577268,2.9144311,-0.87721474,-0.79385301,-0.9146716,4.0079373,-8.5609804
80340.625,4.0055928,-8.6808516,2.8829123,-0.92601218,-0.75444539,-0.89664942,3.9805234,-8.5794417
80340.652,3.9756878,-8.7038522,2.8549739,-0.96943764,-0.71151004,-0.87456107,3.9522245,-8.5968206
80340.677,3.9381662,-8.7258196,2.8217214,-1.0030924,-0.67575103,-0.86545819,3.9260987,-8.6118454
80340.703,3.9008174,-8.7463418,2.7922591,-1.0408489,-0.62933297,-0.85731274,3.8990897,-8.6260878
80340.731,3.8628343,-8.7650725,2.7628207,-1.0758562,-0.58122555,-0.84481275,3.8705742,-8.6396558
80340.757,3.8630591,-8.7636926,2.76092,-1.0758562,-0.58122555,-0.84481275,3.8401463,-8.6532273
80340.781,3.8278496,-8.7814948,2.733808,-1.1069659,-0.53163829,-0.83675915,3.8109283,-8.6650651
80340.808,3.793752,-8.7969042,2.7077292,-1.1336372,-0.48514419,-0.83147317,3.7797129,-8.6762897
80340.837,3.7570372,-8.8083525,2.6801074,-1.1495331,-0.43040918,-0.8299517,3.7463247,-8.6866007
80340.866,3.7189779,-8.8202224,2.6537227,-1.1623333,-0.37117352,-0.82682985,3.7167816,-8.6945393
80340.887,3.7164551,-8.819852,2.6520863,-1.1623333,-0.37117352,-0.82682985,3.6862528,-8.7020283
80340.913,3.674381,-8.832056,2.6223641,-1.1747767,-0.30627657,-0.82187182,3.6552793,-8.7080768
80340.94,3.6353417,-8.839105,2.5970137,-1.1880924,-0.25658334,-0.81654638,3.6226193,-8.7132294
80340.967,3.5927007,-8.8421868,2.5689583,-1.2018841,-0.19967095,-0.81233591,3.5898499,-8.7169212
80340.994,3.5459121,-8.8463207,2.5401866,-1.2133977,-0.13877705,-0.81046027,3.5572922,-8.7191575
80341.023,3.5087932,-8.8474568,2.5171201,-1.2217901,-0.082434378,-0.80967337,3.5226028,-8.7200568
80341.052,3.5087932,-8.8474568,2.5171201,-1.2217901,-0.082434378,-0.80967337,3.4916121,-8.7203552
80341.074,3.4603906,-8.8474021,2.4857702,-1.2328669,-0.018055778,-0.80596137,3.4575034,-8.7188223
80341.1,3.4222742,-8.8446078,2.4613179,-1.2398108,0.04185873,-0.80280036,3.4251494,-8.7162155
80341.129,3.3794544,-8.8370348,2.4349362,-1.2463852,0.09673414,-0.80206567,3.3917675,-8.7121414
80341.157,3.3330165,-8.8272284,2.4066368,-1.253674,0.1616443,-0.79687154,3.3536224,-8.7054407
80341.182,3.293502,-8.8210596,2.3816761,-1.2583728,0.22173048,-0.79039204,3.3214252,-8.6987497
80341.21,3.2528479,-8.8111682,2.3559443,-1.2630648,0.27831449,-0.7831648,3.2866406,-8.6900343
80341.236,3.2522295,-8.8091431,2.3549118,-1.2630648,0.27831449,-0.7831648,3.2535791,-8.6810839
80341.264,3.2047991,-8.7961759,2.32655,-1.2691503,0.34823371,-0.76358163,3.2206268,-8.6706412
80341.289,3.1579193,-8.774552,2.2992127,-1.2746352,0.40941921,-0.74655634,3.1850957,-8.6579119
80341.317,3.11807,-8.7608399,2.2759571,-1.2774376,0.46030671,-0.74363148,3.14665,-8.645946
80341.341,3.1181265,-8.7564837,2.2755179,-1.2774376,0.46030671,-0.74363148,3.1148329,-8.6352216
80341.366,3.0771496,-8.7376403,2.2521842,-1.2788147,0.52044826,-0.7323249,3.0808267,-8.6224955
80341.396,3.0351546,-8.7165769,2.2288462,-1.3059343,0.57346813,-0.70672143,3.0435804,-8.6076262
80341.422,2.9945502,-8.6932453,2.208576,-1.3377721,0.62154579,-0.69978249,3.0035158,-8.5908301
80341.446,2.9535732,-8.673689,2.1875108,-1.3728541,0.67034253,-0.69018131,2.9661592,-8.5742632
80341.472,2.9028074,-8.6467969,2.1632486,-1.4144361,0.72135031,-0.66203308,2.9281803,-8.5567581
80341.498,2.856935,-8.6179672,2.1420617,-1.4489608,0.77232097,-0.65421581,2.888226,-8.5378189
80341.524,2.8532707,-8.6129911,2.1412373,-1.4489608,0.77232097,-0.65421581,2.8487763,-8.518324
80341.549,2.8044478,-8.5866347,2.1195162,-1.492755,0.80740067,-0.65236634,2.8089807,-8.4986085
80341.573,2.7573145,-8.5580138,2.1005237,-1.5380342,0.82423659,-0.63320309,2.7680229,-8.4787728
80341.601,2.7003087,-8.5248821,2.0776611,-1.5960211,0.83848121,-0.62269646,2.7209691,-8.4567473
80341.626,2.6977791,-8.5222376,2.0775939,-1.5960211,0.83848121,-0.62269646,2.678682,-8.4365065
80341.657,2.6387048,-8.4910559,2.0549153,-1.6473417,0.87424189,-0.62269646,2.6335615,-8.4157018
80341.679,2.5796078,-8.4583315,2.0332698,-1.7023668,0.89684949,-0.60479242,2.588171,-8.3958788
80341.705,2.5265608,-8.4259552,2.0144369,-1.7486789,0.91804099,-0.59849644,2.5409549,-8.3757194
80341.736,2.4796954,-8.4015066,1.9988074,-1.7751134,0.9551864,-0.58637679,2.4935111,-8.355077
80341.756,2.4194347,-8.367876,1.980028,-1.7692073,0.97194203,-0.56914133,2.4474053,-8.3345854
80341.782,2.4194347,-8.367876,1.980028,-1.7692073,0.97194203,-0.56914133,2.4010289,-8.3132687
80341.811,2.3633398,-8.3343496,1.9639072,-1.7607171,0.98429378,-0.55421472,2.3528033,-8.2910862
80341.834,2.2985739,-8.2961316,1.9454485,-1.7624553,0.97024124,-0.54052097,2.3065089,-8.2702391
80341.864,2.2453308,-8.2645438,1.9301364,-1.7607604,0.96468912,-0.53872418,2.2588973,-8.24931
80341.885,2.197512,-8.2383629,1.9154589,-1.7595929,0.95636837,-0.53903896,2.2100452,-8.2282311
80341.914,2.1406925,-8.2077572,1.8989126,-1.7772099,0.90530439,-0.54044241,2.1625947,-8.2092546
80341.937,2.0880477,-8.1787204,1.8837467,-1.8190576,0.80792386,-0.54231781,2.1143377,-8.1930633
80341.962,2.0330871,-8.1571906,1.8687837,-1.8740499,0.69172195,-0.53801578,2.0654078,-8.180159
80341.989,2.0273803,-8.1540014,1.8687618,-1.8740499,0.69172195,-0.53801578,2.0136576,-8.1659253
80342.014,1.9688466,-8.133386,1.8530875,-1.8970218,0.63229691,-0.5021289,1.9633956,-8.1536774
80342.044,1.9104855,-8.117144,1.8396019,-1.9100527,0.59301414,-0.50060743,1.9130004,-8.1421534
80342.068,1.8512034,-8.0977016,1.8248096,-1.9025792,0.61658426,-0.50058115,1.8609128,-8.1301583
80342.094,1.7874961,-8.07791,1.8100738,-1.9075413,0.60105279,-0.50008273,1.8112356,-8.1191162
80342.118,1.7367896,-8.0621734,1.7968261,-1.9100745,0.59293966,-0.50000417,1.7599353,-8.1080969
80342.145,1.6769695,-8.0444958,1.7819234,-1.9148301,0.57738904,-0.50000417,1.7075999,-8.0972753
80342.175,1.6142324,-8.0273002,1.7668144,-1.9185646,0.56486846,-0.50000405,1.6551865,-8.0868513
80342.198,1.6122183,-8.0280868,1.7670224,-1.9185646,0.56486846,-0.50000405,1.6034586,-8.0760143
80342.224,1.5442033,-8.0108817,1.7508044,-1.931867,0.51756768,-0.50000405,1.5506973,-8.0656071
80342.25,1.4804509,-7.9940178,1.7343299,-1.9342683,0.50849157,-0.50000405,1.5005492,-8.0561609
