time(s),robot.pos.x(m),robot.pos.y(m),robot.pos.rz(rad),robot.vel.x(m),robot.vel.y(m),robot.vel.rz(rad),decawave.x,decawave.y
81177.609, -6.4977618, -1.0050456, -1.5708285, 0, 0, 0, -6.5, -1
81177.633, -6.4978178, -1.0017945, -1.5714153, 0, 0, 0, -6.5, -1
81177.66, -6.4978723, -0.99862462, -1.571215, 0, 0, 0, -6.5, -1
81177.685, -6.4978723, -0.99862462, -1.571215, 0, 0, 0, -6.5, -1
81177.713, -6.4979255, -0.99865901, -1.5708066, 0, 0, 0, -6.5, -1
81177.739, -6.5011024, -0.99869253, -1.5709167, 0, 0, 0, -6.5, -1
81177.769, -6.5010748, -0.99872522, -1.571371, 0, 0, 0, -6.5, -1
81177.796, -6.5010479, -0.99875709, -1.5716788, 0, 0, 0, -6.5, -1
81177.822, -6.5010479, -0.99875709, -1.5716788, 0, 0, 0, -6.5, -1
81177.849, -6.5010217, -0.99878816, -1.5712564, 0, 0, 0, -6.5, -1
81177.874, -6.5009962, -0.99881846, -1.5713989, 0, 0, 0, -6.5, -1
81177.904, -6.5009713, -0.99884799, -1.5719331, 0, 0, 0, -6.5, -1
81177.93, -6.497822, -1.0020018, -1.5724872, 0, 0, 0, -6.5, -1
81177.954, -6.497822, -1.0020018, -1.5724872, 0, 0, 0, -6.5, -1
81177.98, -6.4978765, -1.0019518, -1.572425, 0, 0, 0, -6.5, -1
81178.006, -6.4979296, -1.001903, -1.5725653, 0, 0, 0, -6.5, -1
81178.032, -6.4979813, -1.0018554, -1.5723012, 0, 0, 0, -6.5, -1
81178.06, -6.4980318, -1.004934, -1.5717444, 0, 0, 0, -6.5, -1
81178.084, -6.4980318, -1.004934, -1.5717444, 0, 0, 0, -6.5, -1
81178.116, -6.498081, -1.0048106, -1.5718685, 0, 0, 0, -6.5, -1
81178.139, -6.498129, -1.0046904, -1.5721722, 0, 0, 0, -6.5, -1
81178.162, -6.4950507, -1.0045731, -1.5718374, 0, 0, 0, -6.5, -1
81178.192, -6.4950507, -1.0045731, -1.5718374, 0, 0, 0, -6.5, -1
81178.216, -6.4951745, -1.0044588, -1.5717571, 0, 0, 0, -6.5, -1
81178.243, -6.4952951, -1.0043473, -1.57203, 0, 0, 0, -6.5, -1
81178.269, -6.4922877, -1.0011136, -1.5720022, 0, 0, 0, -6.5, -1
81178.294, -6.4893555, -1.0010858, -1.571865, 0, 0, 0, -6.5, -1
81178.403, -6.4893555, -1.0010858, -1.571865, 0, 0, 0, -6.5, -1
81178.417, -6.4896216, -1.0010587, -1.571929, 0, 0, 0, -6.5, -1
81178.443, -6.4898811, -1.0010322, -1.5721726, 0, 0, 0, -6.5, -1
81178.476, -6.4901341, -1.0010064, -1.5722547, 0, 0, 0, -6.5, -1
81178.495, -6.4903807, -1.0009812, -1.5719594, 0, 0, 0, -6.5, -1
81178.522, -6.4937462, -0.99783169, -1.5717053, 0, 0, 0, -6.5, -1
81178.549, -6.4939026, -0.9978859, -1.5717024, 0, 0, 0, -6.5, -1
81178.574, -6.49718, -0.99793875, -1.5717049, 0, 0, 0, -6.5, -1
81178.603, -6.5003755, -0.99799029, -1.572107, 0, 0, 0, -6.5, -1
81178.626, -6.5003661, -0.99804053, -1.5721877, 0, 0, 0, -6.5, -1
81178.653, -6.500357, -0.99808951, -1.572277, 0, 0, 0, -6.5, -1
81178.679, -6.500348, -0.99813728, -1.5721093, 0, 0, 0, -6.5, -1
81178.705, -6.5003393, -0.99818385, -1.5718885, 0, 0, 0, -6.5, -1
81178.732, -6.5003308, -1.0013542, -1.5718905, 0, 0, 0, -6.5, -1
81178.764, -6.5003226, -1.0013204, -1.5718405, 0, 0, 0, -6.5, -1
81178.788, -6.5003226, -1.0013204, -1.5718405, 0, 0, 0, -6.5, -1
81178.81, -6.5003145, -1.0012874, -1.5714284, 0, 0, 0, -6.5, -1
81178.837, -6.5034316, -1.0012552, -1.5715895, 0, 0, 0, -6.5, -1
81178.869, -6.5033459, -1.0012238, -1.57143, 0, 0, 0, -6.5, -1
81178.892, -6.5032622, -1.0011932, -1.5713582, 0, 0, 0, -6.5, -1
81178.92, -6.5032622, -1.0011932, -1.5713582, 0, 0, 0, -6.5, -1
81178.943, -6.5031807, -1.0011634, -1.5710009, 0, 0, 0, -6.5, -1
81178.97, -6.5031011, -1.0011343, -1.5713791, 0, 0, 0, -6.5, -1
81178.998, -6.5061486, -1.0011059, -1.5717697, 0, 0, 0, -6.5, -1
81179.021, -6.5061486, -1.0011059, -1.5717697, 0, 0, 0, -6.5, -1
81179.049, -6.5059949, -1.0042033, -1.5719817, 0, 0, 0, -6.5, -1
81179.072, -6.505845, -1.0040982, -1.5718439, 0, 0, 0, -6.5, -1
81179.098, -6.5056989, -1.0071208, -1.5714612, 0, 0, 0, -6.5, -1
81179.133, -6.5055564, -1.0069427, -1.5712978, 0, 0, 0, -6.5, -1
81179.151, -6.5055564, -1.0069427, -1.5712978, 0, 0, 0, -6.5, -1
81179.177, -6.5054175, -1.0067692, -1.5712545, 0, 0, 0, -6.5, -1
81179.202, -6.5052821, -1.0065999, -1.5713209, 0, 0, 0, -6.5, -1
81179.229, -6.50515, -1.0064349, -1.5712974, 0, 0, 0, -6.5, -1
81179.256, -6.5050213, -1.0062741, -1.5714067, 0, 0, 0, -6.5, -1
81179.282, -6.5050213, -1.0062741, -1.5714067, 0, 0, 0, -6.5, -1
81179.308, -6.5048957, -1.0061172, -1.5712117, 0, 0, 0, -6.5, -1
81179.334, -6.5078983, -1.0059643, -1.5714319, 0, 0, 0, -6.5, -1
81179.361, -6.5077009, -1.0058152, -1.5712497, 0, 0, 0, -6.5, -1
81179.392, -6.5077009, -1.0058152, -1.5712497, 0, 0, 0, -6.5, -1
81179.417, -6.5075084, -1.0056698, -1.5712815, 0, 0, 0, -6.5, -1
81179.442, -6.5073207, -1.0055281, -1.5713531, 0, 0, 0, -6.5, -1
81179.467, -6.5071376, -1.0053899, -1.5714121, 0, 0, 0, -6.5, -1
81179.493, -6.5069592, -1.0052551, -1.5716334, 0, 0, 0, -6.5, -1
81179.523, -6.5069592, -1.0052551, -1.5716334, 0, 0, 0, -6.5, -1
81179.543, -6.5067852, -1.0051237, -1.571774, 0, 0, 0, -6.5, -1
81179.569, -6.5066156, -1.0049956, -1.5716091, 0, 0, 0, -6.5, -1
81179.596, -6.5095752, -1.0048707, -1.5716666, 0, 0, 0, -6.5, -1
81179.621, -6.5095752, -1.0048707, -1.5716666, 0, 0, 0, -6.5, -1
81179.649, -6.5093358, -1.001624, -1.571517, 0, 0, 0, -6.5, -1
81179.673, -6.5059774, -1.0015834, -1.5718871, 0, 0, 0, -6.5, -1
81179.7, -6.505828, -1.0015438, -1.5713801, 0, 0, 0, -6.5, -1
81179.728, -6.5056823, -1.0015052, -1.5716989, 0, 0, 0, -6.5, -1
81179.755, -6.5056823, -1.0015052, -1.5716989, 0, 0, 0, -6.5, -1
81179.781, -6.5055402, -0.99834257, -1.5717165, 0, 0, 0, -6.5, -1
81179.807, -6.5054017, -0.99838401, -1.5715656, 0, 0, 0, -6.5, -1
81179.834, -6.5052667, -0.99529941, -1.5716176, 0, 0, 0, -6.5, -1
81179.86, -6.50826, -0.99541692, -1.5719757, 0, 0, 0, -6.5, -1
81179.886, -6.50826, -0.99541692, -1.5719757, 0, 0, 0, -6.5, -1
81179.915, -6.5049285, -0.9955315, -1.5718904, 0, 0, 0, -6.5, -1
81179.938, -6.5048053, -0.99564321, -1.5717356, 0, 0, 0, -6.5, -1
81179.966, -6.5078102, -0.99575213, -1.571337, 0, 0, 0, -6.5, -1
81179.993, -6.5076149, -0.99585833, -1.5716064, 0, 0, 0, -6.5, -1
81180.018, -6.5076149, -0.99585833, -1.5716064, 0, 0, 0, -6.5, -1
81180.048, -6.5074245, -0.99283687, -1.5715556, 0, 0, 0, -6.5, -1
81180.072, -6.5072389, -0.99301595, -1.5721116, 0, 0, 0, -6.5, -1
81180.099, -6.507058, -0.99319055, -1.5719627, 0, 0, 0, -6.5, -1
81180.124, -6.5068815, -0.99648579, -1.5721588, 0, 0, 0, -6.5, -1
81180.152, -6.5068815, -0.99648579, -1.5721588, 0, 0, 0, -6.5, -1
81180.18, -6.5067095, -0.99344864, -1.5717323, 0, 0, 0, -6.5, -1
81180.203, -6.5034167, -0.99048742, -1.5720276, 0, 0, 0, -6.5, -1
81180.229, -6.5033313, -0.99072524, -1.5721426, 0, 0, 0, -6.5, -1
81180.256, -6.503248, -0.99095711, -1.5721034, 0, 0, 0, -6.5, -1
81180.282, -6.503248, -0.99095711, -1.5721034, 0, 0, 0, -6.5, -1
81180.313, -6.5000418, -0.99118318, -1.5718196, 0, 0, 0, -6.5, -1
81180.335, -6.5000408, -0.9914036, -1.5714378, 0, 0, 0, -6.5, -1
81180.361, -6.5031648, -0.99474351, -1.5713486, 0, 0, 0, -6.5, -1
81180.387, -6.5031648, -0.99474351, -1.5713486, 0, 0, 0, -6.5, -1
81180.413, -6.5030856, -0.99487492, -1.571379, 0, 0, 0, -6.5, -1
81180.441, -6.5030085, -0.99187805, -1.5715674, 0, 0, 0, -6.5, -1
81180.465, -6.5060583, -0.9920811, -1.5714963, 0, 0, 0, -6.5, -1
81180.494, -6.5090318, -0.99227907, -1.5715904, 0, 0, 0, -6.5, -1
81180.518, -6.5090318, -0.99227907, -1.5715904, 0, 0, 0, -6.5, -1
81180.545, -6.508806, -0.99247209, -1.5715735, 0, 0, 0, -6.5, -1
81180.57, -6.5085859, -0.99266029, -1.5720543, 0, 0, 0, -6.5, -1
81180.595, -6.5083712, -0.99284378, -1.5720196, 0, 0, 0, -6.5, -1
81180.621, -6.5083712, -0.99284378, -1.5720196, 0, 0, 0, -6.5, -1
81180.648, -6.511287, -0.99302269, -1.5718663, 0, 0, 0, -6.5, -1
81180.677, -6.5141298, -0.99319712, -1.5713756, 0, 0, 0, -6.5, -1
81180.705, -6.5137765, -0.99336719, -1.5713347, 0, 0, 0, -6.5, -1
81180.731, -6.5134321, -0.99353302, -1.5711987, 0, 0, 0, -6.5, -1
81180.756, -6.5130963, -0.99369469, -1.5709509, 0, 0, 0, -6.5, -1
81180.781, -6.5130963, -0.99369469, -1.5709509, 0, 0, 0, -6.5, -1
81180.809, -6.5127689, -0.99385232, -1.5707338, 0, 0, 0, -6.5, -1
81180.841, -6.5124497, -0.99400601, -1.570934, 0, 0, 0, -6.5, -1
81180.865, -6.5121385, -0.99415586, -1.5708935, 0, 0, 0, -6.5, -1
81180.89, -6.51496, -0.99117697, -1.5707191, 0, 0, 0, -6.5, -1
81180.917, -6.51496, -0.99117697, -1.5707191, 0, 0, 0, -6.5, -1
81180.947, -6.514586, -0.99139754, -1.5711039, 0, 0, 0, -6.5, -1
81180.974, -6.5142213, -0.9916126, -1.5716173, 0, 0, 0, -6.5, -1
81180.997, -6.5138658, -0.99182229, -1.5715993, 0, 0, 0, -6.5, -1
81181.026, -6.5138658, -0.99182229, -1.5715993, 0, 0, 0, -6.5, -1
81181.05, -6.5166442, -0.99515173, -1.5716522, 0, 0, 0, -6.5, -1
81181.077, -6.5131031, -0.99527294, -1.5717109, 0, 0, 0, -6.5, -1
81181.106, -6.5127755, -0.99851612, -1.5718734, 0, 0, 0, -6.5, -1
81181.13, -6.5124561, -0.99855321, -1.5717827, 0, 0, 0, -6.5, -1
81181.157, -6.5121447, -0.99858938, -1.5718243, 0, 0, 0, -6.5, -1
81181.182, -6.5121447, -0.99858938, -1.5718243, 0, 0, 0, -6.5, -1
81181.208, -6.5118411, -0.99862465, -1.571883, 0, 0, 0, -6.5, -1
81181.239, -6.511545, -0.99865903, -1.5720157, 0, 0, 0, -6.5, -1
81181.265, -6.5112564, -0.99869256, -1.5722951, 0, 0, 0, -6.5, -1
81181.292, -6.510975, -0.99872524, -1.5723212, 0, 0, 0, -6.5, -1
81181.317, -6.510975, -0.99872524, -1.5723212, 0, 0, 0, -6.5, -1
81181.342, -6.5107006, -0.99875711, -1.5723022, 0, 0, 0, -6.5, -1
81181.369, -6.5104331, -0.99878818, -1.5725358, 0, 0, 0, -6.5, -1
81181.394, -6.5101723, -0.99569348, -1.5720995, 0, 0, 0, -6.5, -1
81181.419, -6.5101723, -0.99569348, -1.5720995, 0, 0, 0, -6.5, -1
81181.448, -6.509918, -0.99580114, -1.5719595, 0, 0, 0, -6.5, -1
81181.472, -6.50967, -0.99903111, -1.5722689, 0, 0, 0, -6.5, -1
81181.497, -6.5125533, -0.99905534, -1.5721074, 0, 0, 0, -6.5, -1
81181.524, -6.5122395, -0.99595395, -1.5722988, 0, 0, 0, -6.5, -1
81181.548, -6.5122395, -0.99595395, -1.5722988, 0, 0, 0, -6.5, -1
81181.577, -6.5119335, -0.9929301, -1.5717161, 0, 0, 0, -6.5, -1
81181.601, -6.5116351, -0.99310685, -1.5716321, 0, 0, 0, -6.5, -1
81181.63, -6.5113443, -0.99327918, -1.5714251, 0, 0, 0, -6.5, -1
81181.653, -6.5113443, -0.99327918, -1.5714251, 0, 0, 0, -6.5, -1
81181.68, -6.5110606, -0.9934472, -1.571883, 0, 0, 0, -6.5, -1
81181.706, -6.5107841, -0.99361102, -1.5712772, 0, 0, 0, -6.5, -1
81181.732, -6.5105145, -0.99377074, -1.5713897, 0, 0, 0, -6.5, -1
81181.757, -6.5102517, -0.99392648, -1.5714916, 0, 0, 0, -6.5, -1
81181.783, -6.5102517, -0.99392648, -1.5714916, 0, 0, 0, -6.5, -1
81181.809, -6.5099954, -0.99407831, -1.5712004, 0, 0, 0, -6.5, -1
81181.836, -6.5097455, -0.99110136, -1.571312, 0, 0, 0, -6.5, -1
81181.862, -6.5095018, -0.99132382, -1.5708667, 0, 0, 0, -6.5, -1
81181.892, -6.5095018, -0.99132382, -1.5708667, 0, 0, 0, -6.5, -1
81181.917, -6.5061393, -0.98841573, -1.5711494, 0, 0, 0, -6.5, -1
81181.942, -6.5059858, -0.98870533, -1.5711603, 0, 0, 0, -6.5, -1
81181.968, -6.5089612, -0.9921127, -1.5710574, 0, 0, 0, -6.5, -1
81181.994, -6.5087371, -0.99230988, -1.5709937, 0, 0, 0, -6.5, -1
81182.019, -6.5087371, -0.99230988, -1.5709937, 0, 0, 0, -6.5, -1
81182.044, -6.5085187, -0.99250214, -1.5711788, 0, 0, 0, -6.5, -1
81182.07, -6.5083057, -0.99268958, -1.5713542, 0, 0, 0, -6.5, -1
81182.097, -6.5080981, -0.99287234, -1.5714223, 0, 0, 0, -6.5, -1
81182.123, -6.5078957, -0.99305053, -1.5715072, 0, 0, 0, -6.5, -1
81182.151, -6.5078957, -0.99305053, -1.5715072, 0, 0, 0, -6.5, -1
81182.175, -6.5076983, -0.99322427, -1.5713299, 0, 0, 0, -6.5, -1
81182.201, -6.5075058, -0.99339366, -1.5712518, 0, 0, 0, -6.5, -1
81182.228, -6.5073182, -0.99355882, -1.5710601, 0, 0, 0, -6.5, -1
81182.252, -6.5073182, -0.99355882, -1.5710601, 0, 0, 0, -6.5, -1
81182.279, -6.5071352, -0.99371985, -1.5713995, 0, 0, 0, -6.5, -1
81182.307, -6.5069568, -0.99387686, -1.5708943, 0, 0, 0, -6.5, -1
81182.334, -6.5099079, -0.99715493, -1.5707754, 0, 0, 0, -6.5, -1
81182.36, -6.5096602, -0.99722606, -1.5702695, 0, 0, 0, -6.5, -1
81182.385, -6.5096602, -0.99722606, -1.5702695, 0, 0, 0, -6.5, -1
81182.417, -6.5094187, -0.99729541, -1.5703095, 0, 0, 0, -6.5, -1
81182.438, -6.5091832, -0.99736302, -1.5703591, 0, 0, 0, -6.5, -1
81182.463, -6.5089537, -0.99742895, -1.5703349, 0, 0, 0, -6.5, -1
81182.489, -6.5089537, -0.99742895, -1.5703349, 0, 0, 0, -6.5, -1
81182.517, -6.5087298, -0.99436822, -1.5703939, 0, 0, 0, -6.5, -1
81182.542, -6.5085116, -0.99763402, -1.5706961, 0, 0, 0, -6.5, -1
81182.566, -6.5082988, -0.99769317, -1.5708844, 0, 0, 0, -6.5, -1
81182.593, -6.5080913, -0.99775084, -1.5713032, 0, 0, 0, -6.5, -1
81182.62, -6.5080913, -0.99775084, -1.5713032, 0, 0, 0, -6.5, -1
81182.645, -6.507889, -0.99468207, -1.5717216, 0, 0, 0, -6.5, -1
81182.677, -6.5076918, -0.99481502, -1.571431, 0, 0, 0, -6.5, -1
81182.703, -6.5074995, -0.99494464, -1.5718447, 0, 0, 0, -6.5, -1
81182.729, -6.507312, -0.99507103, -1.5717302, 0, 0, 0, -6.5, -1
81182.754, -6.507312, -0.99507103, -1.5717302, 0, 0, 0, -6.5, -1
81182.78, -6.5102542, -0.99831925, -1.571883, 0, 0, 0, -6.5, -1
81182.807, -6.5099979, -0.99836127, -1.5716746, 0, 0, 0, -6.5, -1
81182.834, -6.5128729, -1.0015272, -1.5717657, 0, 0, 0, -6.5, -1
81182.86, -6.5125511, -1.0014891, -1.5717834, 0, 0, 0, -6.5, -1
81182.885, -6.5125511, -1.0014891, -1.5717834, 0, 0, 0, -6.5, -1
81182.911, -6.5122373, -1.0014518, -1.572118, 0, 0, 0, -6.5, -1
81182.941, -6.5119314, -0.99829053, -1.5721508, 0, 0, 0, -6.5, -1
81182.964, -6.5116331, -0.99833327, -1.5724424, 0, 0, 0, -6.5, -1
81182.993, -6.5113423, -0.99524994, -1.5722081, 0, 0, 0, -6.5, -1
81183.017, -6.5113423, -0.99524994, -1.5722081, 0, 0, 0, -6.5, -1
81183.049, -6.5110587, -0.99536869, -1.5717958, 0, 0, 0, -6.5, -1
81183.072, -6.5107822, -0.99548447, -1.5717053, 0, 0, 0, -6.5, -1
81183.096, -6.5073877, -0.99872236, -1.5718774, 0, 0, 0, -6.5, -1
81183.12, -6.5073877, -0.99872236, -1.5718774, 0, 0, 0, -6.5, -1
81183.145, -6.507203, -0.9987543, -1.5718808, 0, 0, 0, -6.5, -1
81183.172, -6.5038979, -1.0019104, -1.5721024, 0, 0, 0, -6.5, -1
81183.204, -6.5038005, -1.0018627, -1.571949, 0, 0, 0, -6.5, -1
81183.225, -6.5005805, -1.0018161, -1.5718725, 0, 0, 0, -6.5, -1
81183.252, -6.5005805, -1.0018161, -1.5718725, 0, 0, 0, -6.5, -1
81183.277, -6.500566, -1.0017707, -1.5718318, 0, 0, 0, -6.5, -1
81183.303, -6.5005518, -1.0017264, -1.5711284, 0, 0, 0, -6.5, -1
81183.332, -6.500538, -1.0016833, -1.5713368, 0, 0, 0, -6.5, -1
81183.353, -6.500538, -1.0016833, -1.5713368, 0, 0, 0, -6.5, -1
81183.379, -6.5005246, -1.0016412, -1.5712331, 0, 0, 0, -6.5, -1
81183.405, -6.5005114, -1.0016002, -1.5713211, 0, 0, 0, -6.5, -1
81183.429, -6.5004987, -1.0015602, -1.571981, 0, 0, 0, -6.5, -1
81183.461, -6.5004862, -1.0046462, -1.5720789, 0, 0, 0, -6.5, -1
81183.486, -6.5004862, -1.0046462, -1.5720789, 0, 0, 0, -6.5, -1
81183.512, -6.500474, -1.00453, -1.5719697, 0, 0, 0, -6.5, -1
81183.538, -6.5004622, -1.0075418, -1.5716404, 0, 0, 0, -6.5, -1
81183.563, -6.5004506, -1.0042282, -1.5718564, 0, 0, 0, -6.5, -1
81183.591, -6.5004506, -1.0042282, -1.5718564, 0, 0, 0, -6.5, -1
81183.62, -6.5004394, -1.0041225, -1.571701, 0, 0, 0, -6.5, -1
81183.646, -6.5035534, -1.0008944, -1.571258, 0, 0, 0, -6.5, -1
81183.673, -6.5034645, -1.0008721, -1.571267, 0, 0, 0, -6.5, -1
81183.737, -6.5033779, -1.0008503, -1.5710653, 0, 0, 0, -6.5, -1
81183.741, -6.5032935, -1.000829, -1.5712108, 0, 0, 0, -6.5, -1
81183.766, -6.5032111, -0.9976833, -1.5709797, 0, 0, 0, -6.5, -1
81183.793, -6.5062559, -0.99774122, -1.5712031, 0, 0, 0, -6.5, -1
81183.82, -6.5062559, -0.99774122, -1.5712031, 0, 0, 0, -6.5, -1
81183.843, -6.5060995, -1.0009227, -1.5710593, 0, 0, 0, -6.5, -1
81183.873, -6.505947, -1.0008996, -1.5708457, 0, 0, 0, -6.5, -1
81183.895, -6.5026733, -1.0008771, -1.5709112, 0, 0, 0, -6.5, -1
81183.921, -6.5026733, -1.0008771, -1.5709112, 0, 0, 0, -6.5, -1
81183.948, -6.4994815, -1.0008552, -1.5709164, 0, 0, 0, -6.5, -1
81183.974, -6.4994944, -1.0008338, -1.5704993, 0, 0, 0, -6.5, -1
81184.002, -6.4995071, -1.000813, -1.5706997, 0, 0, 0, -6.5, -1
81184.026, -6.4995194, -1.0007927, -1.5714053, 0, 0, 0, -6.5, -1
81184.052, -6.4995194, -1.0007927, -1.5714053, 0, 0, 0, -6.5, -1
81184.078, -6.4995314, -1.0007728, -1.5712645, 0, 0, 0, -6.5, -1
81184.105, -6.4995431, -1.0007535, -1.5712263, 0, 0, 0, -6.5, -1
81184.133, -6.4995546, -1.0007347, -1.5715601, 0, 0, 0, -6.5, -1
81184.155, -6.4995546, -1.0007347, -1.5715601, 0, 0, 0, -6.5, -1
81184.182, -6.4964407, -1.0007163, -1.5718462, 0, 0, 0, -6.5, -1
81184.208, -6.4965297, -1.0006984, -1.5719458, 0, 0, 0, -6.5, -1
81184.235, -6.4966164, -1.0006809, -1.5717887, 0, 0, 0, -6.5, -1
81184.265, -6.496701, -0.99753892, -1.5714871, 0, 0, 0, -6.5, -1
81184.288, -6.496701, -0.99753892, -1.5714871, 0, 0, 0, -6.5, -1
81184.313, -6.4967835, -0.99760045, -1.571342, 0, 0, 0, -6.5, -1
81184.34, -6.4937389, -0.99766043, -1.5712951, 0, 0, 0, -6.5, -1
81184.368, -6.4938954, -0.99771892, -1.5711046, 0, 0, 0, -6.5, -1
81184.398, -6.494048, -0.99777595, -1.5709337, 0, 0, 0, -6.5, -1
81184.42, -6.494048, -0.99777595, -1.5709337, 0, 0, 0, -6.5, -1
81184.447, -6.4941968, -0.99783155, -1.5707697, 0, 0, 0, -6.5, -1
81184.473, -6.4974669, -0.99788576, -1.5706249, 0, 0, 0, -6.5, -1
81184.499, -6.4975303, -0.99793862, -1.5705202, 0, 0, 0, -6.5, -1
81184.528, -6.497592, -0.99486515, -1.5706986, 0, 0, 0, -6.5, -1
81184.552, -6.497592, -0.99486515, -1.5706986, 0, 0, 0, -6.5, -1
81184.577, -6.5007772, -0.99499352, -1.570513, 0, 0, 0, -6.5, -1
81184.602, -6.5038828, -0.99511869, -1.5707883, 0, 0, 0, -6.5, -1
81184.626, -6.5037857, -0.99836572, -1.570538, 0, 0, 0, -6.5, -1
81184.657, -6.5037857, -0.99836572, -1.570538, 0, 0, 0, -6.5, -1
81184.68, -6.5036911, -0.99840658, -1.5709618, 0, 0, 0, -6.5, -1
81184.708, -6.5035988, -0.99844641, -1.5708921, 0, 0, 0, -6.5, -1
81184.732, -6.5035088, -0.99848525, -1.5706581, 0, 0, 0, -6.5, -1
81184.759, -6.5034211, -0.99852312, -1.5710537, 0, 0, 0, -6.5, -1
81184.79, -6.5034211, -0.99852312, -1.5710537, 0, 0, 0, -6.5, -1
81184.814, -6.5033356, -0.99543504, -1.5715538, 0, 0, 0, -6.5, -1
81184.837, -6.5063772, -0.99867417, -1.5712991, 0, 0, 0, -6.5, -1
81184.862, -6.5062177, -0.99870731, -1.5711168, 0, 0, 0, -6.5, -1
81184.888, -6.5062177, -0.99870731, -1.5711168, 0, 0, 0, -6.5, -1
81184.925, -6.5060623, -0.99873963, -1.571454, 0, 0, 0, -6.5, -1
81184.941, -6.5059107, -0.99877114, -1.5716228, 0, 0, 0, -6.5, -1
81184.966, -6.505763, -0.99880186, -1.5715862, 0, 0, 0, -6.5, -1
81184.993, -6.5056189, -0.99883181, -1.5715597, 0, 0, 0, -6.5, -1
81185.019, -6.5056189, -0.99883181, -1.5715597, 0, 0, 0, -6.5, -1
81185.046, -6.5054784, -0.99886102, -1.5720268, 0, 0, 0, -6.5, -1
81185.071, -6.5053415, -0.99888949, -1.5721627, 0, 0, 0, -6.5, -1
81185.098, -6.5052079, -0.99891726, -1.5722202, 0, 0, 0, -6.5, -1
81185.126, -6.5050777, -0.99894432, -1.5721406, 0, 0, 0, -6.5, -1
81185.152, -6.5050777, -0.99894432, -1.5721406, 0, 0, 0, -6.5, -1
81185.178, -6.5049508, -0.99897072, -1.5719266, 0, 0, 0, -6.5, -1
81185.208, -6.504827, -0.99899645, -1.5717391, 0, 0, 0, -6.5, -1
81185.23, -6.5047063, -0.99902154, -1.5716121, 0, 0, 0, -6.5, -1
81185.258, -6.5045887, -1.002171, -1.5715948, 0, 0, 0, -6.5, -1
81185.293, -6.5045887, -1.002171, -1.5715948, 0, 0, 0, -6.5, -1
81185.317, -6.504474, -1.0021167, -1.5715014, 0, 0, 0, -6.5, -1
81185.352, -6.5043621, -1.0020638, -1.5713708, 0, 0, 0, -6.5, -1
81185.372, -6.5011281, -1.0020122, -1.5716469, 0, 0, 0, -6.5, -1
81185.398, -6.4979749, -1.0019619, -1.5712165, 0, 0, 0, -6.5, -1
81185.425, -6.4949005, -1.0019129, -1.5717184, 0, 0, 0, -6.5, -1
81185.451, -6.4949005, -1.0019129, -1.5717184, 0, 0, 0, -6.5, -1
81185.478, -6.495028, -1.00499, -1.5719861, 0, 0, 0, -6.5, -1
81185.504, -6.4951523, -1.0048653, -1.5717608, 0, 0, 0, -6.5, -1
81185.531, -6.4921485, -1.0047437, -1.5716714, 0, 0, 0, -6.5, -1
81185.557, -6.4954698, -1.0046251, -1.5720336, 0, 0, 0, -6.5, -1
81185.582, -6.4954698, -1.0046251, -1.5720336, 0, 0, 0, -6.5, -1
81185.61, -6.495583, -1.0045094, -1.5719747, 0, 0, 0, -6.5, -1
81185.637, -6.4956934, -1.0043967, -1.571303, 0, 0, 0, -6.5, -1
81185.661, -6.4958011, -1.0042868, -1.5713823, 0, 0, 0, -6.5, -1
81185.687, -6.4958011, -1.0042868, -1.5713823, 0, 0, 0, -6.5, -1
81185.713, -6.4959061, -1.0041796, -1.5711123, 0, 0, 0, -6.5, -1
81185.745, -6.4991334, -1.0040751, -1.5716117, 0, 0, 0, -6.5, -1
81185.767, -6.4991551, -1.0070982, -1.5715832, 0, 0, 0, -6.5, -1
81185.794, -6.4991762, -1.0069208, -1.5713838, 0, 0, 0, -6.5, -1
81185.819, -6.4991762, -1.0069208, -1.5713838, 0, 0, 0, -6.5, -1
81185.847, -6.4991968, -1.0067478, -1.5712683, 0, 0, 0, -6.5, -1
81185.873, -6.4992169, -1.0065791, -1.5711571, 0, 0, 0, -6.5, -1
81185.898, -6.4992365, -1.0064146, -1.5713634, 0, 0, 0, -6.5, -1
81185.923, -6.4992556, -1.0031292, -1.5711808, 0, 0, 0, -6.5, -1
81185.952, -6.4992556, -1.0031292, -1.5711808, 0, 0, 0, -6.5, -1
81185.977, -6.5023992, -0.999926, -1.5708029, 0, 0, 0, -6.5, -1
81186.005, -6.5023392, -0.99680285, -1.5711035, 0, 0, 0, -6.5, -1
81186.028, -6.5022807, -0.99688278, -1.5708908, 0, 0, 0, -6.5, -1
81186.053, -6.5022807, -0.99688278, -1.5708908, 0, 0, 0, -6.5, -1
81186.081, -6.5022237, -0.99696071, -1.5710708, 0, 0, 0, -6.5, -1
81186.105, -6.5021681, -0.99703669, -1.5715285, 0, 0, 0, -6.5, -1
81186.137, -6.5021139, -0.99711078, -1.5713427, 0, 0, 0, -6.5, -1
81186.157, -6.502061, -1.000308, -1.5713539, 0, 0, 0, -6.5, -1
81186.184, -6.502061, -1.000308, -1.5713539, 0, 0, 0, -6.5, -1
81186.209, -6.5020095, -1.0003003, -1.5711146, 0, 0, 0, -6.5, -1
